DATE|TICKER|RM|R
1990-09-10|IBM|-0.005473|0.003555
1990-09-11|IBM|-0.001834|0.015348
1990-09-12|IBM|0.004672|0.003488
1990-09-13|IBM|-0.012061|-0.026651
1990-09-14|IBM|-0.005712|-0.005952
1990-09-17|IBM|0.002967|0.007186
1990-09-18|IBM|0.002612|0.020214
1990-09-19|IBM|-0.006277|0.01049
1990-09-20|IBM|-0.016172|-0.004614
1990-09-21|IBM|-5.14E-4|-0.010429
1990-09-24|IBM|-0.021618|-0.016393
1990-09-25|IBM|0.012049|0.013095
1990-09-26|IBM|-0.010381|-0.009401
1990-09-27|IBM|-0.013407|-0.00949
1990-09-28|IBM|0.016879|0.019162
1990-10-01|IBM|0.029048|0.024677
1990-10-02|IBM|8.57E-4|-0.006881
1990-10-03|IBM|-0.012087|-0.008083
1990-10-04|IBM|0.004143|0.004657
1990-10-05|IBM|-0.003806|0.003476
1990-10-08|IBM|0.006356|0.011547
1990-10-09|IBM|-0.026732|-0.037671
1990-10-10|IBM|-0.015438|-0.017794
1990-10-11|IBM|-0.016412|-0.024155
1990-10-12|IBM|0.015467|-0.007426
1990-10-15|IBM|0.010666|-0.009975
1990-10-16|IBM|-0.014214|0.001259
1990-10-17|IBM|-5.35E-4|0.013836
1990-10-18|IBM|0.023363|0.045906
1990-10-19|IBM|0.022045|0.021352
1990-10-22|IBM|0.007296|0.001161
1990-10-23|IBM|-0.007625|-0.009281
1990-10-24|IBM|7.68E-4|0.017564
1990-10-25|IBM|-0.007774|-0.004603
1990-10-26|IBM|-0.017603|-0.013873
1990-10-29|IBM|-0.009288|-0.005862
1990-10-30|IBM|0.007221|0.003538
1990-10-31|IBM|-1.97E-4|-0.009401
1990-11-01|IBM|0.009934|0.017794
1990-11-02|IBM|0.015732|0.01049
1990-11-05|IBM|0.008786|0.006551
1990-11-06|IBM|-0.009441|0.0
1990-11-07|IBM|-0.018003|-0.012746
1990-11-08|IBM|0.005229|0.00939
1990-11-09|IBM|0.019928|0.025581
1990-11-12|IBM|0.018295|0.024943
1990-11-13|IBM|-0.005665|-0.00885
1990-11-14|IBM|0.008594|0.013393
1990-11-15|IBM|-0.010549|-0.007709
1990-11-16|IBM|3.15E-4|0.008879
1990-11-19|IBM|0.007001|0.009901
1990-11-20|IBM|-0.01262|-0.011983
1990-11-21|IBM|0.002283|0.006615
1990-11-23|IBM|-0.002943|-0.013143
1990-11-26|IBM|0.004475|0.011099
1990-11-27|IBM|0.005024|-0.003293
1990-11-28|IBM|-4.72E-4|-0.009912
1990-11-29|IBM|-0.004812|-0.003337
1990-11-30|IBM|0.01833|0.014509
1990-12-03|IBM|0.005835|-0.0022
1990-12-04|IBM|0.006942|0.012128
1990-12-05|IBM|0.010939|-0.001089
1990-12-06|IBM|-0.002576|-0.027263
1990-12-07|IBM|-0.004011|0.008969
1990-12-10|IBM|0.003478|0.007778
1990-12-11|IBM|-0.007449|-0.00441
1990-12-12|IBM|0.011488|0.013289
1990-12-13|IBM|-0.002574|-0.013115
1990-12-14|IBM|-0.007652|-0.014396
1990-12-17|IBM|-0.002448|0.002247
1990-12-18|IBM|0.012361|0.017937
1990-12-19|IBM|4.54E-4|-0.006608
1990-12-20|IBM|-2.42E-4|0.008869
1990-12-21|IBM|0.004938|0.001099
1990-12-24|IBM|-0.005576|0.0
1990-12-26|IBM|0.00288|-0.003293
1990-12-27|IBM|-0.007738|0.001101
1990-12-28|IBM|0.00131|-0.0022
1990-12-31|IBM|0.004563|-0.003308
1991-01-02|IBM|-0.011417|-0.007743
1991-01-03|IBM|-0.013907|0.003344
1991-01-04|IBM|-0.002827|-0.003333
1991-01-07|IBM|-0.017321|-0.016722
1991-01-08|IBM|-0.001712|-0.011338
1991-01-09|IBM|-0.010829|-0.019495
1991-01-10|IBM|0.00976|0.014035
1991-01-11|IBM|0.002226|-0.002307
1991-01-14|IBM|-0.008692|-0.012717
1991-01-15|IBM|0.003968|0.007026
1991-01-16|IBM|0.007777|0.015116
1991-01-17|IBM|0.037322|0.06071
1991-01-18|IBM|0.012989|0.016199
1991-01-21|IBM|-0.003522|0.017003
1991-01-22|IBM|-0.008307|-0.013584
1991-01-23|IBM|0.005787|0.010593
1991-01-24|IBM|0.01384|0.014675
1991-01-25|IBM|0.003853|0.01343
1991-01-28|IBM|-1.19E-4|0.013252
1991-01-29|IBM|-5.65E-4|0.002012
1991-01-30|IBM|0.015096|0.02008
1991-01-31|IBM|0.008859|-0.001969
1991-02-01|IBM|-0.002559|9.86E-4
1991-02-04|IBM|0.01542|0.013478
1991-02-05|IBM|0.008383|0.008832
1991-02-06|IBM|0.019387|0.0107
1991-02-07|IBM|-0.004329|-0.010587
1991-02-08|IBM|0.007938|0.007782
1991-02-11|IBM|0.025685|0.022201
1991-02-12|IBM|-0.008356|0.002833
1991-02-13|IBM|0.009631|0.014124
1991-02-14|IBM|-0.013007|0.002786
1991-02-15|IBM|0.013289|0.017593
1991-02-19|IBM|8.94E-4|0.015469
1991-02-20|IBM|-0.011505|-0.011649
1991-02-21|IBM|-4.66E-4|-0.017226
1991-02-22|IBM|0.001863|-0.016605
1991-02-25|IBM|0.004403|0.002814
1991-02-26|IBM|-0.012117|-0.028999
1991-02-27|IBM|0.013588|0.008671
1991-02-28|IBM|-0.001822|-0.016237
1991-03-01|IBM|0.009263|0.017476
1991-03-04|IBM|-0.003077|-0.002863
1991-03-05|IBM|0.020009|0.02201
1991-03-06|IBM|-0.00146|-0.004682
1991-03-07|IBM|-6.91E-4|-0.002822
1991-03-08|IBM|-0.002554|-0.009434
1991-03-11|IBM|-0.005307|-0.01619
1991-03-12|IBM|-0.007856|-0.016457
1991-03-13|IBM|0.012269|0.016732
1991-03-14|IBM|-0.002857|-0.007744
1991-03-15|IBM|2.41E-4|-0.011707
1991-03-18|IBM|-0.003962|0.009872
1991-03-19|IBM|-0.014834|-0.099707
1991-03-20|IBM|0.003628|-0.008686
1991-03-21|IBM|-0.003642|-0.019715
1991-03-22|IBM|0.002455|-0.002235
1991-03-25|IBM|0.006395|0.016797
1991-03-26|IBM|0.017495|0.003304
1991-03-27|IBM|-0.002525|-0.008782
1991-03-28|IBM|-3.46E-4|0.008859
1991-04-01|IBM|-0.010447|-0.01427
1991-04-02|IBM|0.022085|0.008909
1991-04-03|IBM|-0.001476|-0.001104
1991-04-04|IBM|0.00219|0.003315
1991-04-05|IBM|-0.011612|-0.007709
1991-04-08|IBM|0.008792|0.00333
1991-04-09|IBM|-0.013469|-0.015487
1991-04-10|IBM|-0.001098|0.0
1991-04-11|IBM|0.012006|-0.005618
1991-04-12|IBM|0.007335|-0.019209
1991-04-15|IBM|0.002077|-0.014977
1991-04-16|IBM|0.016868|0.022222
1991-04-17|IBM|0.007301|0.005721
1991-04-18|IBM|-0.005097|-0.001138
1991-04-19|IBM|-0.010966|-0.002278
1991-04-22|IBM|-0.008459|-0.009132
1991-04-23|IBM|0.002126|-0.001152
1991-04-24|IBM|0.002619|-0.001153
1991-04-25|IBM|-0.00917|-0.002309
1991-04-26|IBM|-6.06E-4|-0.005787
1991-04-29|IBM|-0.014142|-0.023283
1991-04-30|IBM|0.004523|-0.017878
1991-05-01|IBM|0.013161|0.009709
1991-05-02|IBM|6.05E-4|0.018029
1991-05-03|IBM|7.36E-4|-0.021251
1991-05-06|IBM|-0.001891|0.009264
1991-05-07|IBM|-0.007262|-0.01451
1991-05-08|IBM|0.003154|0.018405
1991-05-09|IBM|0.012523|0.020482
1991-05-10|IBM|-0.019596|-0.023613
1991-05-13|IBM|0.002715|0.024184
1991-05-14|IBM|-0.013643|0.001181
1991-05-15|IBM|-0.008207|-0.03066
1991-05-16|IBM|0.009822|0.013382
1991-05-17|IBM|5.37E-4|-0.003601
1991-05-20|IBM|-2.95E-4|-0.004819
1991-05-21|IBM|0.008246|-0.016949
1991-05-22|IBM|0.002238|0.030788
1991-05-23|IBM|-0.003243|0.0
1991-05-24|IBM|0.006721|0.003584
1991-05-28|IBM|0.011788|0.00119
1991-05-29|IBM|0.002225|-0.009512
1991-05-30|IBM|0.010894|0.002401
1991-05-31|IBM|0.007417|0.016766
1991-06-03|IBM|-0.00454|0.002356
1991-06-04|IBM|-8.25E-4|-0.012926
1991-06-05|IBM|-0.006834|-0.016667
1991-06-06|IBM|-0.003791|-0.002421
1991-06-07|IBM|-0.010948|-0.009709
1991-06-10|IBM|-0.002267|0.003676
1991-06-11|IBM|0.006551|-0.001221
1991-06-12|IBM|-0.011547|-0.007335
1991-06-13|IBM|0.002602|-0.008621
1991-06-14|IBM|0.01234|-0.002484
1991-06-17|IBM|-0.00565|-0.008717
1991-06-18|IBM|-0.004051|0.013819
1991-06-19|IBM|-0.009245|0.001239
1991-06-20|IBM|8.8E-4|-0.018564
1991-06-21|IBM|0.006206|0.005044
1991-06-24|IBM|-0.018028|-0.012547
1991-06-25|IBM|-7.82E-4|0.010165
1991-06-26|IBM|0.002536|-0.007547
1991-06-27|IBM|0.007562|-0.010139
1991-06-28|IBM|-0.008654|-0.005122
1991-07-01|IBM|0.018213|0.01287
1991-07-02|IBM|-0.001191|0.007624
1991-07-03|IBM|-0.010968|-0.010088
1991-07-05|IBM|0.002009|0.005096
1991-07-08|IBM|0.010319|0.019011
1991-07-09|IBM|-0.004842|-0.00995
1991-07-10|IBM|-9.84E-4|-0.007538
1991-07-11|IBM|0.003274|-0.005063
1991-07-12|IBM|0.008701|0.01145
